	3:Selke	(Abfluss)	DAILY								
	nodata	-9999									
	n	1	measurements	per	day	"[1,"	1440]				
	start	1993	1	1	0	0	(YYYY	MM	DD	HH	MM)
	end	2016	1	1	0	0	(YYYY	MM	DD	HH	MM)
YYYY	MM	DD	HH	NN	IN						
2011	11	17	0	0	0.385933191						
2011	11	18	0	0	0.401615024						
2011	11	19	0	0	0.352621883						
2011	11	20	0	0	0.351879001						
2011	11	21	0	0	0.370713115						
2011	11	22	0	0	0.37566191						
2011	11	23	0	0	0.37598303						
2011	11	24	0	0	0.294820189						
2011	11	25	0	0	0.287271976						
2011	11	26	0	0	0.300400913						
2011	11	27	0	0	0.320456862						
2011	11	28	0	0	0.291322798						
2011	11	29	0	0	0.285706878						
2011	11	30	0	0	0.305882663						
2011	12	1	0	0	0.30223164						
2011	12	2	0	0	0.431545407						
2011	12	3	0	0	0.455158591						
2011	12	4	0	0	0.808860242						
2011	12	5	0	0	0.692930758						
2011	12	6	0	0	0.70736438						
2011	12	7	0	0	0.746315658						
2011	12	8	0	0	1.124794602						
2011	12	9	0	0	1.286843896						
2011	12	10	0	0	1.516370773						
2011	12	11	0	0	1.666266441						
2011	12	12	0	0	1.711384177						
2011	12	13	0	0	1.867723107						
2011	12	14	0	0	2.010053873						
2011	12	15	0	0	2.367310286						
2011	12	16	0	0	2.500752211						
2011	12	17	0	0	2.570550442						
2011	12	18	0	0	1.031883121						
2011	12	19	0	0	2.478474617						
2011	12	20	0	0	3.776488066						
2011	12	21	0	0	3.718591452						
2011	12	22	0	0	3.637928963						
2011	12	23	0	0	3.592971802						
2011	12	24	0	0	3.93650651						
2011	12	25	0	0	4.240486622						
2011	12	26	0	0	4.335198879						
2011	12	27	0	0	4.372736931						
2011	12	28	0	0	4.28425312						
2011	12	29	0	0	4.162843227						
2011	12	30	0	0	3.95899415						
2011	12	31	0	0	4.078024387						
2012	1	1	0	0	4.025209427						
2012	1	2	0	0	4.110390663						
2012	1	3	0	0	4.197954178						
2012	1	4	0	0	4.22797966						
2012	1	5	0	0	4.064981937						
2012	1	6	0	0	4.615277767						
2012	1	7	0	0	4.625709534						
2012	1	8	0	0	4.541925907						
2012	1	9	0	0	4.467838287						
2012	1	10	0	0	4.395107746						
2012	1	11	0	0	4.226288795						
2012	1	12	0	0	4.060904026						
2012	1	13	0	0	3.961851358						
2012	1	14	0	0	3.828408003						
2012	1	15	0	0	3.710870504						
2012	1	16	0	0	3.642254829						
2012	1	17	0	0	3.566137552						
2012	1	18	0	0	3.446635485						
2012	1	19	0	0	3.411507845						
2012	1	20	0	0	3.510504723						
2012	1	21	0	0	3.359153986						
2012	1	22	0	0	3.275827169						
2012	1	23	0	0	3.656384468						
2012	1	24	0	0	3.941960335						
2012	1	25	0	0	4.085719585						
2012	1	26	0	0	4.059121132						
2012	1	27	0	0	3.988257408						
2012	1	28	0	0	3.895945787						
2012	1	29	0	0	3.775933266						
2012	1	30	0	0	3.627766371						
2012	1	31	0	0	3.48430562						
2012	2	1	0	0	3.343281507						
2012	2	2	0	0	3.403999567						
2012	2	3	0	0	3.255064726						
2012	2	4	0	0	3.12141037						
2012	2	5	0	0	3.033951998						
2012	2	6	0	0	2.939112425						
2012	2	7	0	0	2.808024406						
2012	2	8	0	0	2.69704175						
2012	2	9	0	0	2.618503809						
2012	2	10	0	0	2.524423122						
2012	2	11	0	0	2.463716507						
2012	2	12	0	0	2.381669521						
2012	2	13	0	0	2.359853268						
2012	2	14	0	0	2.301407576						
2012	2	15	0	0	2.378818989						
2012	2	16	0	0	2.254036427						
2012	2	17	0	0	2.081226826						
2012	2	18	0	0	2.67846179						
2012	2	19	0	0	2.780460596						
2012	2	20	0	0	2.793872595						
2012	2	21	0	0	2.601255655						
2012	2	22	0	0	2.467294455						
2012	2	23	0	0	2.464339256						
2012	2	24	0	0	2.568460941						
2012	2	25	0	0	2.593267679						
2012	2	26	0	0	2.47194171						
2012	2	27	0	0	2.418853521						
2012	2	28	0	0	2.433074236						
2012	2	29	0	0	2.526427507						
2012	3	1	0	0	2.56340456						
2012	3	2	0	0	2.501854181						
2012	3	3	0	0	2.467969656						
2012	3	4	0	0	2.457874537						
2012	3	5	0	0	2.461907625						
2012	3	6	0	0	2.399382114						
2012	3	7	0	0	2.354122639						
2012	3	8	0	0	2.392936945						
2012	3	9	0	0	2.311259031						
2012	3	10	0	0	2.173898935						
2012	3	11	0	0	2.097138405						
2012	3	12	0	0	2.047283888						
2012	3	13	0	0	1.962762356						
2012	3	14	0	0	1.994042277						
2012	3	15	0	0	1.996079922						
2012	3	16	0	0	1.934056163						
2012	3	17	0	0	1.813178539						
2012	3	18	0	0	1.749133706						
2012	3	19	0	0	1.717131138						
2012	3	20	0	0	1.587043405						
2012	3	21	0	0	1.502638698						
2012	3	22	0	0	1.427678943						
2012	3	23	0	0	1.465677381						
2012	3	24	0	0	1.447555423						
2012	3	25	0	0	1.437124729						
2012	3	26	0	0	1.171592116						
2012	3	27	0	0	0.917304277						
2012	3	28	0	0	1.159660339						
2012	3	29	0	0	1.195192933						
2012	3	30	0	0	1.190320373						
2012	3	31	0	0	1.19717133						
2012	4	1	0	0	1.173440576						
2012	4	2	0	0	1.134860754						
2012	4	3	0	0	1.105324268						
2012	4	4	0	0	1.194277167						
2012	4	5	0	0	1.249064565						
2012	4	6	0	0	1.250496268						
2012	4	7	0	0	1.141303897						
2012	4	8	0	0	1.093949556						
2012	4	9	0	0	1.116054893						
2012	4	10	0	0	1.078943133						
2012	4	11	0	0	0.97505635						
2012	4	12	0	0	0.892312229						
2012	4	13	0	0	0.868890047						
2012	4	14	0	0	0.798795521						
2012	4	15	0	0	0.752969921						
2012	4	16	0	0	0.712697744						
2012	4	17	0	0	0.71099323						
2012	4	18	0	0	0.579893053						
2012	4	19	0	0	0.628774583						
2012	4	20	0	0	0.718684614						
2012	4	21	0	0	0.718740523						
2012	4	22	0	0	0.726374924						
2012	4	23	0	0	0.779160261						
2012	4	24	0	0	0.668213785						
2012	4	25	0	0	0.575869501						
2012	4	26	0	0	0.545656025						
2012	4	27	0	0	0.527790129						
2012	4	28	0	0	0.469609112						
2012	4	29	0	0	0.424551755						
2012	4	30	0	0	0.45996204						
2012	5	1	0	0	0.435891837						
2012	5	2	0	0	0.424485475						
2012	5	3	0	0	0.981238425						
2012	5	4	0	0	1.281557679						
2012	5	5	0	0	1.4323138						
2012	5	6	0	0	0.846860647						
2012	5	7	0	0	0.908214509						
2012	5	8	0	0	0.820081651						
2012	5	9	0	0	0.614089668						
2012	5	10	0	0	0.645901978						
2012	5	11	0	0	0.634312451						
2012	5	12	0	0	0.691882551						
2012	5	13	0	0	0.422139257						
2012	5	14	0	0	0.617960513						
2012	5	15	0	0	0.685993254						
2012	5	16	0	0	0.778008938						
2012	5	17	0	0	0.54273802						
2012	5	18	0	0	0.359417111						
2012	5	19	0	0	0.401914805						
2012	5	20	0	0	-9999						
2012	5	21	0	0	-9999						
2012	5	22	0	0	-9999						
2012	5	23	0	0	0.40755403						
2012	5	24	0	0	0.414045334						
2012	5	25	0	0	0.365894228						
2012	5	26	0	0	0.313867003						
2012	5	27	0	0	0.357255071						
2012	5	28	0	0	0.406622291						
2012	5	29	0	0	0.407551914						
2012	5	30	0	0	0.546636403						
2012	5	31	0	0	0.673619509						
2012	6	1	0	0	0.81329751						
2012	6	2	0	0	0.885919571						
2012	6	3	0	0	1.426205635						
2012	6	4	0	0	1.412726045						
2012	6	5	0	0	0.12491212						
2012	6	6	0	0	0.350235611						
2012	6	7	0	0	0.650650918						
2012	6	8	0	0	0.490735501						
2012	6	9	0	0	0.682114363						
2012	6	10	0	0	0.388728887						
2012	6	11	0	0	0.34269765						
2012	6	12	0	0	0.638132632						
2012	6	13	0	0	0.638501167						
2012	6	14	0	0	0.436600208						
2012	6	15	0	0	0.477922946						
2012	6	16	0	0	0.52624321						
2012	6	17	0	0	0.604270518						
2012	6	18	0	0	0.527915061						
2012	6	19	0	0	0.614853919						
2012	6	20	0	0	0.632678688						
2012	6	21	0	0	0.998774827						
2012	6	22	0	0	0.870716035						
2012	6	23	0	0	0.673195064						
2012	6	24	0	0	0.548864424						
2012	6	25	0	0	0.424251109						
2012	6	26	0	0	0.412490726						
2012	6	27	0	0	0.271584481						
2012	6	28	0	0	0.634799302						
2012	6	29	0	0	0.534076691						
2012	6	30	0	0	0.460079163						
2012	7	1	0	0	0.424095035						
2012	7	2	0	0	0.409101397						
2012	7	3	0	0	0.446784943						
2012	7	4	0	0	0.441497207						
2012	7	5	0	0	0.439633727						
2012	7	6	0	0	0.428028584						
2012	7	7	0	0	0.440217137						
2012	7	8	0	0	0.356476337						
2012	7	9	0	0	0.341206878						
2012	7	10	0	0	0.403585553						
2012	7	11	0	0	0.512217104						
2012	7	12	0	0	0.551782429						
2012	7	13	0	0	0.542019308						
2012	7	14	0	0	0.63132906						
2012	7	15	0	0	0.650187373						
2012	7	16	0	0	0.657830417						
2012	7	17	0	0	0.648730934						
2012	7	18	0	0	0.647792816						
2012	7	19	0	0	0.675998449						
2012	7	20	0	0	0.702813447						
2012	7	21	0	0	0.67909354						
2012	7	22	0	0	0.647826612						
2012	7	23	0	0	0.63691777						
2012	7	24	0	0	0.618758738						
2012	7	25	0	0	0.607800543						
2012	7	26	0	0	0.600749791						
2012	7	27	0	0	0.590381444						
2012	7	28	0	0	0.605947495						
2012	7	29	0	0	0.58800894						
2012	7	30	0	0	0.352238208						
2012	7	31	0	0	0.599907041						
2012	8	1	0	0	0.699628651						
2012	8	2	0	0	0.678898156						
2012	8	3	0	0	0.724739254						
2012	8	4	0	0	0.665422857						
2012	8	5	0	0	0.641336918						
2012	8	6	0	0	0.607541621						
2012	8	7	0	0	0.535501063						
2012	8	8	0	0	0.586546659						
2012	8	9	0	0	0.598929584						
2012	8	10	0	0	0.603458107						
2012	8	11	0	0	0.563633859						
2012	8	12	0	0	0.552318871						
2012	8	13	0	0	0.545657337						
2012	8	14	0	0	0.542624772						
2012	8	15	0	0	0.528114557						
2012	8	16	0	0	0.635728896						
2012	8	17	0	0	0.655752361						
2012	8	18	0	0	0.526688695						
2012	8	19	0	0	0.497020751						
2012	8	20	0	0	0.510580599						
2012	8	21	0	0	0.49570027						
2012	8	22	0	0	0.475372285						
2012	8	23	0	0	0.450972438						
2012	8	24	0	0	0.574437141						
2012	8	25	0	0	0.542812407						
2012	8	26	0	0	0.585188687						
2012	8	27	0	0	0.53563261						
2012	8	28	0	0	0.476773232						
2012	8	29	0	0	0.49908632						
2012	8	30	0	0	0.531480432						
2012	8	31	0	0	0.555415094						
2012	9	1	0	0	0.520869732						
2012	9	2	0	0	0.500178933						
2012	9	3	0	0	0.461937338						
2012	9	4	0	0	0.444568783						
2012	9	5	0	0	0.450609297						
2012	9	6	0	0	0.450731725						
2012	9	7	0	0	0.435316116						
2012	9	8	0	0	0.413499743						
2012	9	9	0	0	0.415333152						
2012	9	10	0	0	0.433984369						
2012	9	11	0	0	0.410460711						
2012	9	12	0	0	0.428338438						
2012	9	13	0	0	0.414755017						
2012	9	14	0	0	0.442950368						
2012	9	15	0	0	0.413749814						
2012	9	16	0	0	0.406144351						
2012	9	17	0	0	0.371881306						
2012	9	18	0	0	0.366759062						
2012	9	19	0	0	0.378059655						
2012	9	20	0	0	0.383019447						
2012	9	21	0	0	0.375997305						
2012	9	22	0	0	0.327929527						
2012	9	23	0	0	0.354124904						
2012	9	24	0	0	0.364519387						
2012	9	25	0	0	0.394189954						
2012	9	26	0	0	0.376114607						
2012	9	27	0	0	0.426018149						
2012	9	28	0	0	0.419863105						
2012	9	29	0	0	0.336301953						
2012	9	30	0	0	0.331115723						
2012	10	1	0	0	0.363938659						
2012	10	2	0	0	0.419890523						
2012	10	3	0	0	0.3903853						
2012	10	4	0	0	0.437170297						
2012	10	5	0	0	0.590814769						
2012	10	6	0	0	0.609085679						
2012	10	7	0	0	0.544951618						
2012	10	8	0	0	0.492004991						
2012	10	9	0	0	0.45812729						
2012	10	10	0	0	0.469436079						
2012	10	11	0	0	0.450286627						
2012	10	12	0	0	0.477834463						
2012	10	13	0	0	0.463900805						
2012	10	14	0	0	0.477989405						
2012	10	15	0	0	0.499465942						
2012	10	16	0	0	0.492693871						
2012	10	17	0	0	0.499691159						
2012	10	18	0	0	0.501705647						
2012	10	19	0	0	0.501428187						
2012	10	20	0	0	0.497606784						
2012	10	21	0	0	0.501337171						
2012	10	22	0	0	0.510208189						
2012	10	23	0	0	0.519247115						
2012	10	24	0	0	0.511243284						
2012	10	25	0	0	0.466325969						
2012	10	26	0	0	0.414933592						
2012	10	27	0	0	0.395450681						
2012	10	28	0	0	0.407742262						
2012	10	29	0	0	0.403042942						
2012	10	30	0	0	0.350693971						
2012	10	31	0	0	0.339476466						
2012	11	1	0	0	0.369565129						
2012	11	2	0	0	0.399757832						
2012	11	3	0	0	0.444454342						
2012	11	4	0	0	0.679748774						
2012	11	5	0	0	0.630914092						
2012	11	6	0	0	0.602912366						
2012	11	7	0	0	0.610238373						
2012	11	8	0	0	0.594951808						
2012	11	9	0	0	0.687726736						
2012	11	10	0	0	0.709822893						
2012	11	11	0	0	0.75750643						
2012	11	12	0	0	0.756079495						
2012	11	13	0	0	0.775359213						
2012	11	14	0	0	0.789518416						
2012	11	15	0	0	0.656418085						
2012	11	16	0	0	0.66835928						
2012	11	17	0	0	0.683770895						
2012	11	18	0	0	0.70612365						
2012	11	19	0	0	0.740400851						
2012	11	20	0	0	0.740371048						
2012	11	21	0	0	0.859169304						
2012	11	22	0	0	0.785683453						
2012	11	23	0	0	0.783793032						
2012	11	24	0	0	0.822255313						
2012	11	25	0	0	0.837730587						
2012	11	26	0	0	0.77956897						
2012	11	27	0	0	0.784637988						
2012	11	28	0	0	0.810783684						
2012	11	29	0	0	0.897221327						
2012	11	30	0	0	1.038667798						
2012	12	1	0	0	1.016402721						
2012	12	2	0	0	1.009046435						
2012	12	3	0	0	1.021247387						
2012	12	4	0	0	1.025589824						
2012	12	5	0	0	1.039490581						
2012	12	6	0	0	1.036245823						
2012	12	7	0	0	1.037902713						
2012	12	8	0	0	1.000729322						
2012	12	9	0	0	1.076120615						
2012	12	10	0	0	1.034789443						
2012	12	11	0	0	1.054089904						
2012	12	12	0	0	1.069755554						
2012	12	13	0	0	1.06913209						
2012	12	14	0	0	1.068084598						
2012	12	15	0	0	1.43622005						
2012	12	16	0	0	2.286143064						
2012	12	17	0	0	3.106597662						
2012	12	18	0	0	3.73156929						
2012	12	19	0	0	3.945090532						
2012	12	20	0	0	4.141211033						
2012	12	21	0	0	4.128252506						
2012	12	22	0	0	4.179160118						
2012	12	23	0	0	3.978409529						
2012	12	24	0	0	4.632249355						
2012	12	25	0	0	4.764205933						
2012	12	26	0	0	4.624053955						
2012	12	27	0	0	4.454867363						
2012	12	28	0	0	4.610883713						
2012	12	29	0	0	4.701203346						
2012	12	30	0	0	4.537665367						
2012	12	31	0	0	4.263942242						
2013	1	1	0	0	4.116330624						
2013	1	2	0	0	3.984722376						
2013	1	3	0	0	3.884395838						
2013	1	4	0	0	3.802952528						
2013	1	5	0	0	3.733592987						
2013	1	6	0	0	3.702284575						
2013	1	7	0	0	3.620247841						
2013	1	8	0	0	3.593368292						
2013	1	9	0	0	3.522449493						
2013	1	10	0	0	3.539042711						
2013	1	11	0	0	3.549380064						
2013	1	12	0	0	3.538663626						
2013	1	13	0	0	3.525310516						
2013	1	14	0	0	3.492814302						
2013	1	15	0	0	3.446767092						
2013	1	16	0	0	3.449428797						
2013	1	17	0	0	3.359441519						
2013	1	18	0	0	3.174736977						
2013	1	19	0	0	3.081522703						
2013	1	20	0	0	3.012530088						
2013	1	21	0	0	2.928753138						
2013	1	22	0	0	2.861051798						
2013	1	23	0	0	2.749265432						
2013	1	24	0	0	2.660856009						
2013	1	25	0	0	2.543655634						
2013	1	26	0	0	2.473946571						
2013	1	27	0	0	2.443303823						
2013	1	28	0	0	2.381144524						
2013	1	29	0	0	2.448844671						
2013	1	30	0	0	3.246815681						
2013	1	31	0	0	3.899612427						
2013	2	1	0	0	4.016993999						
2013	2	2	0	0	4.135741711						
2013	2	3	0	0	4.179095268						
2013	2	4	0	0	4.075081348						
2013	2	5	0	0	3.970410585						
2013	2	6	0	0	3.852650642						
2013	2	7	0	0	3.808127165						
2013	2	8	0	0	3.698490381						
2013	2	9	0	0	3.564194679						
2013	2	10	0	0	3.435871363						
2013	2	11	0	0	3.309273005						
2013	2	12	0	0	3.23638463						
2013	2	13	0	0	3.088799238						
2013	2	14	0	0	2.91797924						
2013	2	15	0	0	2.872055292						
2013	2	16	0	0	2.805195808						
2013	2	17	0	0	2.717440605						
2013	2	18	0	0	2.646987677						
2013	2	19	0	0	2.641709089						
2013	2	20	0	0	2.795327187						
2013	2	21	0	0	2.706438303						
2013	2	22	0	0	2.663275242						
2013	2	23	0	0	2.554583788						
2013	2	24	0	0	2.534539938						
2013	2	25	0	0	2.468850374						
2013	2	26	0	0	2.379988909						
2013	2	27	0	0	2.350857019						
2013	2	28	0	0	2.278938055						
2013	3	1	0	0	2.243461847						
2013	3	2	0	0	2.186310768						
2013	3	3	0	0	2.175079584						
2013	3	4	0	0	2.140785933						
2013	3	5	0	0	2.123912334						
2013	3	6	0	0	2.19773078						
2013	3	7	0	0	2.294975996						
2013	3	8	0	0	2.584563017						
2013	3	9	0	0	2.841129541						
2013	3	10	0	0	2.928218842						
2013	3	11	0	0	3.015389442						
2013	3	12	0	0	3.025226116						
2013	3	13	0	0	3.014389038						
2013	3	14	0	0	2.988565683						
2013	3	15	0	0	2.913734198						
2013	3	16	0	0	2.846396208						
2013	3	17	0	0	2.818723917						
2013	3	18	0	0	2.747643471						
2013	3	19	0	0	2.702089071						
2013	3	20	0	0	2.63108325						
2013	3	21	0	0	2.578859091						
2013	3	22	0	0	2.496921539						
2013	3	23	0	0	2.381510019						
2013	3	24	0	0	2.285967827						
2013	3	25	0	0	2.307645082						
2013	3	26	0	0	2.241278648						
2013	3	27	0	0	2.2284863						
2013	3	28	0	0	2.21694541						
2013	3	29	0	0	2.199458122						
2013	3	30	0	0	2.158817053						
2013	3	31	0	0	2.136592627						
2013	4	1	0	0	2.108666658						
2013	4	2	0	0	2.034935951						
2013	4	3	0	0	1.989712715						
2013	4	4	0	0	1.921647668						
2013	4	5	0	0	1.953850746						
2013	4	6	0	0	1.946714759						
2013	4	7	0	0	1.882618427						
2013	4	8	0	0	2.00929904						
2013	4	9	0	0	2.136108637						
2013	4	10	0	0	2.572409153						
2013	4	11	0	0	3.456165552						
2013	4	12	0	0	4.170613766						
2013	4	13	0	0	4.600055218						
2013	4	14	0	0	4.670554638						
2013	4	15	0	0	4.390486717						
2013	4	16	0	0	4.021849632						
2013	4	17	0	0	3.777927637						
2013	4	18	0	0	3.567387342						
2013	4	19	0	0	3.366070032						
2013	4	20	0	0	3.232602119						
2013	4	21	0	0	3.130968809						
2013	4	22	0	0	3.047452927						
2013	4	23	0	0	2.880040646						
2013	4	24	0	0	2.783844948						
2013	4	25	0	0	2.579599142						
2013	4	26	0	0	2.411991596						
2013	4	27	0	0	2.485882282						
2013	4	28	0	0	2.540192842						
2013	4	29	0	0	2.410541296						
2013	4	30	0	0	2.272657633						
2013	5	1	0	0	2.094070196						
2013	5	2	0	0	2.098250151						
2013	5	3	0	0	1.937139988						
2013	5	4	0	0	1.887177348						
2013	5	5	0	0	1.848515987						
2013	5	6	0	0	1.877610683						
2013	5	7	0	0	1.807272792						
2013	5	8	0	0	1.771154523						
2013	5	9	0	0	1.679652095						
2013	5	10	0	0	1.5968014						
2013	5	11	0	0	1.506352067						
2013	5	12	0	0	1.505405545						
2013	5	13	0	0	1.50190556						
2013	5	14	0	0	1.4457407						
2013	5	15	0	0	1.400779724						
2013	5	16	0	0	1.447134137						
2013	5	17	0	0	1.348445773						
2013	5	18	0	0	1.774338245						
2013	5	19	0	0	1.836522698						
2013	5	20	0	0	1.799983382						
2013	5	21	0	0	1.778165936						
2013	5	22	0	0	1.764962554						
2013	5	23	0	0	1.914672971						
2013	5	24	0	0	1.925953865						
2013	5	25	0	0	1.867940068						
2013	5	26	0	0	1.978991389						
2013	5	27	0	0	2.618647814						
2013	5	28	0	0	2.729110003						
2013	5	29	0	0	2.668059111						
2013	5	30	0	0	2.584878445						
2013	5	31	0	0	2.407181978						
2013	6	1	0	0	2.613794088						
2013	6	2	0	0	2.723684311						
2013	6	3	0	0	2.665221453						
2013	6	4	0	0	2.536075354						
2013	6	5	0	0	2.434782743						
2013	6	6	0	0	2.374747515						
2013	6	7	0	0	2.3048985						
2013	6	8	0	0	2.221518517						
2013	6	9	0	0	2.120839119						
2013	6	10	0	0	2.031108618						
2013	6	11	0	0	1.897547126						
2013	6	12	0	0	1.934520602						
2013	6	13	0	0	1.84792006						
2013	6	14	0	0	1.778571248						
2013	6	15	0	0	1.712750077						
2013	6	16	0	0	1.645871758						
2013	6	17	0	0	1.558564305						
2013	6	18	0	0	1.486441612						
2013	6	19	0	0	1.439115167						
2013	6	20	0	0	1.41940248						
2013	6	21	0	0	1.376927972						
2013	6	22	0	0	1.254396081						
2013	6	23	0	0	1.20901382						
2013	6	24	0	0	1.181674123						
2013	6	25	0	0	1.162014365						
2013	6	26	0	0	1.127884984						
2013	6	27	0	0	1.103690267						
2013	6	28	0	0	1.015008092						
2013	6	29	0	0	0.921677053						
2013	6	30	0	0	0.888516843						
2013	7	1	0	0	0.868820965						
2013	7	2	0	0	0.950343847						
2013	7	3	0	0	0.939107955						
2013	7	4	0	0	0.94230336						
2013	7	5	0	0	0.886612177						
2013	7	6	0	0	0.866256475						
2013	7	7	0	0	0.850200415						
2013	7	8	0	0	0.789726734						
2013	7	9	0	0	0.786828101						
2013	7	10	0	0	0.742986917						
2013	7	11	0	0	0.730277479						
2013	7	12	0	0	0.741187572						
2013	7	13	0	0	0.733230591						
2013	7	14	0	0	0.725151122						
2013	7	15	0	0	0.708318949						
2013	7	16	0	0	0.673100471						
2013	7	17	0	0	0.689625084						
2013	7	18	0	0	0.639506519						
2013	7	19	0	0	0.595778525						
2013	7	20	0	0	0.579781473						
2013	7	21	0	0	0.563600361						
2013	7	22	0	0	0.551089942						
2013	7	23	0	0	0.520382881						
2013	7	24	0	0	0.523619711						
2013	7	25	0	0	0.54330343						
2013	7	26	0	0	0.505294323						
2013	7	27	0	0	0.605160296						
2013	7	28	0	0	0.543231666						
2013	7	29	0	0	0.629063189						
2013	7	30	0	0	0.995708883						
2013	7	31	0	0	0.719308794						
2013	8	1	0	0	0.65682286						
2013	8	2	0	0	0.609936297						
2013	8	3	0	0	0.534279823						
2013	8	4	0	0	0.499238461						
2013	8	5	0	0	0.50490886						
2013	8	6	0	0	0.55816263						
2013	8	7	0	0	0.7890926						
2013	8	8	0	0	0.64985925						
2013	8	9	0	0	0.581524789						
2013	8	10	0	0	0.52233994						
2013	8	11	0	0	0.485096306						
2013	8	12	0	0	0.507071733						
2013	8	13	0	0	0.610634148						
2013	8	14	0	0	0.590898395						
2013	8	15	0	0	0.604446709						
2013	8	16	0	0	0.538605392						
2013	8	17	0	0	0.496709794						
2013	8	18	0	0	0.512002647						
2013	8	19	0	0	0.599278688						
2013	8	20	0	0	0.57602483						
2013	8	21	0	0	0.525459707						
2013	8	22	0	0	0.50316143						
2013	8	23	0	0	0.501149893						
2013	8	24	0	0	0.455767035						
2013	8	25	0	0	0.452265739						
2013	8	26	0	0	0.437891871						
2013	8	27	0	0	0.436450571						
2013	8	28	0	0	0.474563837						
2013	8	29	0	0	0.475142002						
2013	8	30	0	0	0.45825389						
2013	8	31	0	0	0.448030114						
2013	9	1	0	0	0.464817613						
2013	9	2	0	0	0.478114605						
2013	9	3	0	0	0.497921854						
2013	9	4	0	0	0.485576868						
2013	9	5	0	0	0.47091791						
2013	9	6	0	0	0.458516866						
2013	9	7	0	0	0.418177158						
2013	9	8	0	0	0.427247375						
2013	9	9	0	0	0.836499035						
2013	9	10	0	0	0.793578148						
2013	9	11	0	0	1.08633256						
2013	9	12	0	0	1.821980596						
2013	9	13	0	0	1.161000371						
2013	9	14	0	0	1.010629773						
2013	9	15	0	0	0.916329205						
2013	9	16	0	0	0.864415348						
2013	9	17	0	0	0.784938812						
2013	9	18	0	0	0.768474042						
2013	9	19	0	0	0.748744905						
2013	9	20	0	0	0.709235668						
2013	9	21	0	0	0.663097501						
2013	9	22	0	0	0.638708293						
2013	9	23	0	0	0.571191907						
2013	9	24	0	0	0.444076985						
2013	9	25	0	0	0.392416686						
2013	9	26	0	0	0.398757935						
2013	9	27	0	0	0.364623755						
2013	9	28	0	0	0.415231854						
2013	9	29	0	0	0.343690157						
2013	9	30	0	0	0.275587291						
2013	10	1	0	0	0.239109412						
2013	10	2	0	0	0.336886734						
2013	10	3	0	0	0.394756556						
2013	10	4	0	0	0.404390603						
2013	10	5	0	0	0.437628865						
2013	10	6	0	0	0.590535164						
2013	10	7	0	0	0.414958388						
2013	10	8	0	0	0.504297733						
2013	10	9	0	0	0.669307053						
2013	10	10	0	0	0.653222561						
2013	10	11	0	0	0.940226853						
2013	10	12	0	0	1.775572419						
2013	10	13	0	0	1.655588031						
2013	10	14	0	0	1.623751163						
2013	10	15	0	0	1.732976079						
2013	10	16	0	0	1.748575568						
2013	10	17	0	0	1.712566495						
2013	10	18	0	0	1.88091743						
2013	10	19	0	0	2.015397549						
2013	10	20	0	0	1.944484234						
2013	10	21	0	0	1.965272069						
2013	10	22	0	0	1.859516144						
2013	10	23	0	0	1.834225416						
2013	10	24	0	0	1.814836383						
2013	10	25	0	0	1.448296547						
2013	10	26	0	0	1.446298718						
2013	10	27	0	0	1.890307784						
2013	10	28	0	0	2.185051203						
2013	10	29	0	0	2.252846241						
2013	10	30	0	0	2.297003746						
2013	10	31	0	0	2.308442593						
2013	11	1	0	0	2.325746298						
2013	11	2	0	0	2.355966091						
2013	11	3	0	0	2.541882038						
2013	11	4	0	0	2.891094446						
2013	11	5	0	0	3.11952424						
2013	11	6	0	0	3.226579428						
2013	11	7	0	0	3.174534559						
2013	11	8	0	0	3.664949179						
2013	11	9	0	0	4.042237759						
2013	11	10	0	0	4.181744099						
2013	11	11	0	0	4.220716953						
2013	11	12	0	0	4.201906681						
2013	11	13	0	0	4.107814312						
2013	11	14	0	0	3.999443769						
2013	11	15	0	0	3.839625597						
2013	11	16	0	0	3.665626287						
2013	11	17	0	0	3.51018405						
2013	11	18	0	0	3.36995697						
2013	11	19	0	0	3.235780001						
2013	11	20	0	0	3.19494462						
2013	11	21	0	0	3.350554228						
2013	11	22	0	0	3.241645575						
2013	11	23	0	0	3.392484426						
2013	11	24	0	0	3.435234785						
2013	11	25	0	0	3.442416191						
2013	11	26	0	0	3.455326796						
2013	11	27	0	0	3.4465096						
2013	11	28	0	0	3.387394905						
2013	11	29	0	0	3.288554907						
2013	11	30	0	0	3.270336866						
2013	12	1	0	0	3.202105761						
2013	12	2	0	0	3.103848457						
2013	12	3	0	0	3.074078321						
2013	12	4	0	0	3.073304892						
2013	12	5	0	0	3.125936747						
2013	12	6	0	0	3.113269806						
2013	12	7	0	0	3.068860769						
2013	12	8	0	0	3.020883799						
2013	12	9	0	0	3.401737213						
2013	12	10	0	0	3.554797173						
2013	12	11	0	0	3.659548998						
2013	12	12	0	0	3.743373871						
2013	12	13	0	0	3.773552895						
2013	12	14	0	0	3.741392136						
2013	12	15	0	0	3.633658648						
2013	12	16	0	0	3.52692318						
2013	12	17	0	0	3.40961957						
2013	12	18	0	0	3.273481846						
2013	12	19	0	0	3.211904287						
2013	12	20	0	0	3.129549265						
2013	12	21	0	0	3.000924349						
2013	12	22	0	0	2.912351608						
2013	12	23	0	0	2.849010468						
2013	12	24	0	0	2.803740501						
2013	12	25	0	0	2.70790863						
